Wed Aug 08 11:49:21 2007
,,,,,,,,,,,,,,,,,,,,
hapticInformation,,,,,,,,,World Information,,,,,,,,,,,
fx,fy,fz,vx,vy,vz,px,py,pz,fx,fy,fz,vx,vy,vz,px,py,py(mm),pz,ball,time
0.093622,0.349284,0.004945,-0.000202,-0.057896,-0.245038,0.153249,39.105705,17.994246,110.839676,4019.912676,40.947010,-0.476823,0.727861,-4.727672,-0.059634,1.106557,4.988838,-0.025940,2,608890046
0.093705,0.348436,0.004974,-0.000146,-0.042064,-0.178031,0.153249,39.105705,17.994246,110.839676,4019.912676,40.947010,-0.476823,0.727861,-4.727672,-0.059634,1.106557,4.988838,-0.025940,2,608890046
0.093788,0.347589,0.005002,-0.000106,-0.030561,-0.129347,0.153249,39.105705,17.994246,110.839676,4019.912676,40.947010,-0.476823,0.727861,-4.727672,-0.059634,1.106557,4.988838,-0.025940,2,608890062
0.093872,0.346741,0.005031,-0.000077,-0.022204,-0.093976,0.153249,39.105705,17.994246,110.839676,4019.912676,40.947010,-0.476823,0.727861,-4.727672,-0.059634,1.106557,4.988838,-0.025940,2,608890062
0.093955,0.345893,0.005060,-0.000077,-0.022204,-0.093976,0.153249,39.105705,17.994246,110.839676,4019.912676,40.947010,-0.476823,0.727861,-4.727672,-0.059634,1.106557,4.988838,-0.025940,2,608890062
0.094038,0.345045,0.005088,-0.000056,-0.016132,-0.068278,0.153249,39.105705,17.994246,142.411572,4102.384412,64.168381,-0.476823,0.727861,-4.727672,-0.059634,1.106557,4.988838,-0.025940,2,608890062
0.094121,0.344197,0.005117,-0.000056,-0.016132,-0.068278,0.153249,39.105705,17.994246,90.754563,3997.545145,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.988838,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000056,-0.016132,-0.068278,0.153249,39.105705,17.994246,90.754563,3997.545145,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.988838,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000041,-0.011721,-0.049607,0.153249,39.105705,17.994246,90.754563,3997.545145,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.988838,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000030,-0.008516,-0.036041,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.988838,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000022,-0.006187,-0.026186,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.988838,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000016,-0.004495,-0.019025,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.988838,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000011,-0.003266,-0.013822,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.988838,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000008,-0.002373,-0.010043,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.986174,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000006,-0.001724,-0.007296,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.986174,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000004,-0.001253,-0.005301,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.986174,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000003,-0.000910,-0.003851,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.986174,-0.026027,2,608890062
0.094121,0.344197,0.005117,-0.000002,-0.000661,-0.002798,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.986174,-0.026027,2,608890078
0.094196,0.343503,0.005138,-0.000002,-0.000480,-0.002033,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.986174,-0.026027,2,608890078
0.094272,0.342809,0.005158,-0.000001,-0.000349,-0.001477,0.153249,39.105705,17.994246,90.754563,3973.022684,34.661656,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.986174,-0.026027,2,608890078
0.094347,0.342115,0.005179,-0.000001,-0.000254,-0.001073,0.153249,39.105705,17.994246,380.182166,18449.705762,167.947419,-0.360240,1.288419,-4.678257,-0.059923,1.103889,4.986174,-0.026027,2,608890078
0.094422,0.341420,0.005200,-0.000001,-0.000184,-0.000780,0.153249,39.105705,17.994246,342.002865,18487.481599,144.985890,-0.248146,1.809519,-4.627069,-0.060207,1.101770,4.986174,-0.026119,2,608890078
0.094498,0.340726,0.005221,-0.000000,-0.000134,-0.000566,0.153249,39.105705,17.994246,72.940408,3902.788793,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.986174,-0.026107,2,608890078
0.094573,0.340032,0.005242,-0.000000,-0.000097,-0.000412,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.986174,-0.026107,2,608890078
0.094648,0.339338,0.005262,-0.000000,-0.000071,-0.000299,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.986174,-0.026107,2,608890078
0.094724,0.338643,0.005283,-0.000000,-0.000051,-0.000217,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.986174,-0.026107,2,608890078
0.094799,0.337949,0.005304,-0.000000,-0.000037,-0.000158,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.986174,-0.026107,2,608890078
0.094874,0.337255,0.005325,-0.000000,-0.000027,-0.000115,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.984004,-0.026107,2,608890078
0.094874,0.337255,0.005325,-0.000000,-0.000020,-0.000083,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.984004,-0.026107,2,608890078
0.094945,0.336689,0.005345,-0.000000,-0.000014,-0.000061,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.984004,-0.026107,2,608890078
0.095016,0.336124,0.005364,-0.000000,-0.000010,-0.000044,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.984004,-0.026107,2,608890078
0.095087,0.335558,0.005384,-0.000000,-0.000008,-0.000032,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.984004,-0.026107,2,608890078
0.095158,0.334992,0.005404,-0.000000,-0.000005,-0.000023,0.153249,39.105705,17.994246,72.940408,3894.310766,28.251992,-0.267723,1.771730,-4.638537,-0.060192,1.101716,4.984004,-0.026107,2,608890078
0.095228,0.334427,0.005424,-0.000000,-0.000004,-0.000017,0.153249,39.105705,17.994246,0.000000,3446.973877,0.000000,-0.182180,2.206912,-4.598400,-0.060458,1.099985,4.984004,-0.026190,2,608890093
0.095299,0.333861,0.005444,-0.000000,-0.000003,-0.000012,0.153249,39.105705,17.994246,57.187070,3768.938290,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.984004,-0.026179,2,608890093
0.095370,0.333295,0.005463,-0.000000,-0.000002,-0.000009,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.984004,-0.026179,2,608890093
0.095441,0.332730,0.005483,-0.000000,-0.000002,-0.000006,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.984004,-0.026179,2,608890093
0.095512,0.332164,0.005503,-0.000000,-0.000001,-0.000005,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.984004,-0.026179,2,608890093
0.095583,0.331599,0.005523,-0.000000,-0.000001,-0.000003,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.984004,-0.026179,2,608890093
0.095583,0.331599,0.005523,-0.000000,-0.000001,-0.000002,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.982203,-0.026179,2,608890093
0.095649,0.331129,0.005543,-0.000000,-0.000001,-0.000002,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.982203,-0.026179,2,608890093
0.095715,0.330660,0.005563,-0.000000,-0.000000,-0.000002,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.982203,-0.026179,2,608890093
0.095781,0.330191,0.005582,-0.000000,-0.000000,-0.000001,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.982203,-0.026179,2,608890093
0.095847,0.329721,0.005602,-0.000000,-0.000000,-0.000001,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.982203,-0.026179,2,608890093
0.095913,0.329252,0.005622,-0.000000,-0.000000,-0.000001,0.153249,39.105705,17.994246,57.187070,3706.454891,20.835722,-0.196358,2.149946,-4.608051,-0.060444,1.099917,4.982203,-0.026179,2,608890093
0.095980,0.328782,0.005642,-0.000000,-0.000000,-0.000001,0.153249,39.105705,17.994246,64.881464,3714.080034,31.387365,-0.131476,2.476681,-4.576663,-0.060576,1.102394,4.982203,-0.030756,2,608890093
0.096046,0.328313,0.005662,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3587.688807,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.982203,-0.026239,2,608890093
0.096112,0.327844,0.005682,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.982203,-0.026239,2,608890093
0.096178,0.327374,0.005702,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.982203,-0.026239,2,608890109
0.096244,0.326905,0.005722,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.982203,-0.026239,2,608890109
0.096302,0.326502,0.005739,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.982203,-0.026239,2,608890109
0.096359,0.326099,0.005756,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096416,0.325696,0.005773,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096474,0.325294,0.005790,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096531,0.324891,0.005807,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096589,0.324488,0.005823,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096646,0.324085,0.005840,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096703,0.323682,0.005857,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096761,0.323279,0.005874,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096818,0.322876,0.005891,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,26.463909,3529.840906,-1.376776,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096818,0.322876,0.005891,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,324.493302,18596.766826,144.212157,-0.150685,2.416566,-4.593046,-0.060678,1.098376,4.980657,-0.026239,2,608890109
0.096818,0.322876,0.005891,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,4.113461,3446.563100,-15.172082,-0.098744,2.638321,-4.566486,-0.060890,1.097054,4.980657,-0.026285,2,608890109
0.096818,0.322876,0.005891,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.980657,-0.026286,2,608890109
0.096818,0.322876,0.005891,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.980657,-0.026286,2,608890109
0.096818,0.322876,0.005891,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.980657,-0.026286,2,608890125
0.096818,0.322876,0.005891,-0.000000,-0.000000,-0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.980657,-0.026286,2,608890125
0.096818,0.322876,0.005891,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.980657,-0.026286,2,608890125
0.096818,0.322876,0.005891,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.979282,-0.026286,2,608890125
0.096818,0.322876,0.005891,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.979282,-0.026286,2,608890125
0.096818,0.322876,0.005891,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.979282,-0.026286,2,608890125
0.096818,0.322876,0.005891,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.979282,-0.026286,2,608890125
0.096818,0.322876,0.005891,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.979282,-0.026286,2,608890125
0.096876,0.322518,0.005903,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,4.113461,3357.711782,-15.172082,-0.122658,2.589407,-4.587352,-0.060891,1.097000,4.979282,-0.026286,2,608890125
0.096935,0.322159,0.005916,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,273.321231,18603.045070,103.813540,-0.085885,2.729874,-4.568618,-0.061096,1.095774,4.979282,-0.026332,2,608890125
0.096993,0.321800,0.005928,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3328.508711,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.979282,-0.026333,2,608890125
0.097051,0.321442,0.005940,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.979282,-0.026333,2,608890125
0.097109,0.321083,0.005953,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.979282,-0.026333,2,608890125
0.097168,0.320725,0.005965,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.979282,-0.026333,2,608890125
0.097226,0.320366,0.005977,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.979282,-0.026333,2,608890125
0.097284,0.320008,0.005990,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.978029,-0.026333,2,608890140
0.097342,0.319649,0.006002,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.978029,-0.026333,2,608890140
0.097401,0.319290,0.006014,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.978029,-0.026333,2,608890140
0.097455,0.318964,0.006025,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.978029,-0.026333,2,608890140
0.097509,0.318637,0.006035,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.978029,-0.026333,2,608890140
0.097563,0.318311,0.006045,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-1.710063,3324.480146,-14.430268,-0.105127,2.706945,-4.585200,-0.061096,1.095741,4.978029,-0.026333,2,608890140
0.097617,0.317984,0.006055,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,24.637112,3331.933510,13.900426,-0.080489,2.706945,-4.585200,-0.061096,1.095741,4.978029,-0.026333,2,608890140
0.097671,0.317658,0.006065,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3288.490193,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.978029,-0.026382,2,608890140
0.097725,0.317331,0.006075,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.978029,-0.026382,2,608890140
0.097779,0.317005,0.006085,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.978029,-0.026382,2,608890140
0.097833,0.316678,0.006095,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.978029,-0.026382,2,608890140
0.097887,0.316352,0.006105,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.978029,-0.026382,2,608890140
0.097941,0.316025,0.006115,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890140
0.097941,0.316025,0.006115,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890140
0.097994,0.315716,0.006131,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890140
0.098047,0.315407,0.006146,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890140
0.098100,0.315098,0.006162,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890156
0.098153,0.314788,0.006177,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890156
0.098206,0.314479,0.006192,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890156
0.098259,0.314170,0.006208,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890156
0.098312,0.313860,0.006223,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,-2.785381,3259.802937,-13.033586,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890156
0.098365,0.313551,0.006239,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,293.183756,18624.411873,129.001289,-0.094201,2.785664,-4.584767,-0.061299,1.094561,4.976842,-0.026382,2,608890156
0.098418,0.313242,0.006254,0.000000,0.000000,0.000000,0.153249,39.105705,17.994246,274.466609,18638.136190,107.275070,-0.077871,2.854216,-4.574291,-0.061503,1.093453,4.976842,-0.026436,2,608890156
